,날짜,관광지명,관광객수
790,2010.04,박물관은살아있다,0
791,2010.04,산방산,121230
792,2010.04,서귀포도립해양공원,40056
793,2010.04,서귀포자연휴양림,3708
794,2010.04,서복전시관,1719
795,2010.04,성산일출봉,197855
796,2010.04,소리섬박물관,0
797,2010.04,소인국테마파크,99670
798,2010.04,신영영화박물관,13496
799,2010.04,아프리카박물관,7295
800,2010.04,여미지식물원,60335
801,2010.04,이중섭미술관,7965
802,2010.04,익스트림 아일랜드,0
803,2010.04,일출랜드,108235
804,2010.04,정방폭포,47843
805,2010.04,제주민속촌박물관,77663
806,2010.04,제주조각공원,3209
807,2010.04,제주추사관,0
808,2010.04,중문주상절리대,191360
809,2010.04,천제연폭포,49733
810,2010.04,천지연폭포,187725
811,2010.04,카멜리아힐,0
812,2010.04,테디베어뮤지엄,44635
813,2010.04,퍼시픽랜드,52881
814,2010.04,아쿠아플라넷,0
815,2010.04,화락원,0
816,2010.05,(주)제주미니미니랜드,34219
817,2010.05,국립제주박물관,53388
818,2010.05,도립미술관,0
819,2010.05,만장굴관광지,51943
820,2010.05,목석원,0
821,2010.05,민속자연사박물관,141817
822,2010.05,비자림,18960
823,2010.05,산굼부리,89735
824,2010.05,삼성혈,9020
825,2010.05,삼양선사유적지,0
826,2010.05,생각하는 정원,17329
827,2010.05,절물자연휴양림,66763
828,2010.05,제주도립 김창열미술관,0
829,2010.05,제주돌문화공원,23747
830,2010.05,제주러브랜드,57591
831,2010.05,제주목관아지,14081
832,2010.05,제주별빛누리공원,2691
833,2010.05,제주항일기념관,6129
834,2010.05,한라산국립공원,147852
835,2010.05,한림공원,135419
836,2010.05,항몽 유적지,13541
837,2010.05,해녀 박물관,19799
838,2010.05,감귤박물관,6270
839,2010.05,기당미술관,682
840,2010.05,마라해양도립공원,56980
841,2010.05,박물관은살아있다,0
842,2010.05,산방산,115724
843,2010.05,서귀포도립해양공원,38791
844,2010.05,서귀포자연휴양림,7125
845,2010.05,서복전시관,2163
846,2010.05,성산일출봉,201078
847,2010.05,소리섬박물관,0
848,2010.05,소인국테마파크,98710
849,2010.05,신영영화박물관,13349
850,2010.05,아프리카박물관,10837
851,2010.05,여미지식물원,78771
852,2010.05,이중섭미술관,9111
853,2010.05,익스트림 아일랜드,0
854,2010.05,일출랜드,95431
855,2010.05,정방폭포,58470
856,2010.05,제주민속촌박물관,75345
857,2010.05,제주조각공원,3326
858,2010.05,제주추사관,0
859,2010.05,중문주상절리대,182539
860,2010.05,천제연폭포,52867
861,2010.05,천지연폭포,192617
862,2010.05,카멜리아힐,0
863,2010.05,테디베어뮤지엄,59269
864,2010.05,퍼시픽랜드,60209
865,2010.05,아쿠아플라넷,0
866,2010.05,화락원,0
867,2010.06,(주)제주미니미니랜드,23180
868,2010.06,국립제주박물관,49483
869,2010.06,도립미술관,0
870,2010.06,만장굴관광지,46364
871,2010.06,목석원,0
872,2010.06,민속자연사박물관,79297
873,2010.06,비자림,14927
874,2010.06,산굼부리,48296
875,2010.06,삼성혈,7737
876,2010.06,삼양선사유적지,0
877,2010.06,생각하는 정원,13309
878,2010.06,절물자연휴양림,51150
879,2010.06,제주도립 김창열미술관,0
880,2010.06,제주돌문화공원,17094
881,2010.06,제주러브랜드,40977
882,2010.06,제주목관아지,11298
883,2010.06,제주별빛누리공원,902
884,2010.06,제주항일기념관,5152
885,2010.06,한라산국립공원,93858
886,2010.06,한림공원,78155
887,2010.06,항몽 유적지,14015
888,2010.06,해녀 박물관,17933
889,2010.06,감귤박물관,6617
890,2010.06,기당미술관,1542
891,2010.06,마라해양도립공원,43200
892,2010.06,박물관은살아있다,0
893,2010.06,산방산,57180
894,2010.06,서귀포도립해양공원,26493
895,2010.06,서귀포자연휴양림,6593
896,2010.06,서복전시관,1783
897,2010.06,성산일출봉,144788
898,2010.06,소리섬박물관,0
899,2010.06,소인국테마파크,63197
900,2010.06,신영영화박물관,7361
901,2010.06,아프리카박물관,8969
902,2010.06,여미지식물원,55483
903,2010.06,이중섭미술관,8549
904,2010.06,익스트림 아일랜드,0
905,2010.06,일출랜드,60946
906,2010.06,정방폭포,40020
907,2010.06,제주민속촌박물관,40366
908,2010.06,제주조각공원,1978
909,2010.06,제주추사관,11423
910,2010.06,중문주상절리대,118291
911,2010.06,천제연폭포,39444
912,2010.06,천지연폭포,128128
913,2010.06,카멜리아힐,0
914,2010.06,테디베어뮤지엄,41936
915,2010.06,퍼시픽랜드,45205
916,2010.06,아쿠아플라넷,0
917,2010.06,화락원,0
918,2010.07,(주)제주미니미니랜드,24571
919,2010.07,국립제주박물관,22594
920,2010.07,도립미술관,0
921,2010.07,만장굴관광지,66567
922,2010.07,목석원,0
923,2010.07,민속자연사박물관,44834
924,2010.07,비자림,18208
925,2010.07,산굼부리,35842
926,2010.07,삼성혈,6412
927,2010.07,삼양선사유적지,0
928,2010.07,생각하는 정원,16501
929,2010.07,절물자연휴양림,58687
930,2010.07,제주도립 김창열미술관,0
931,2010.07,제주돌문화공원,17060
932,2010.07,제주러브랜드,39544
933,2010.07,제주목관아지,12991
934,2010.07,제주별빛누리공원,3268
935,2010.07,제주항일기념관,5144
936,2010.07,한라산국립공원,69757
937,2010.07,한림공원,68995
938,2010.07,항몽 유적지,5332
939,2010.07,해녀 박물관,13015
940,2010.07,감귤박물관,7497
941,2010.07,기당미술관,942
942,2010.07,마라해양도립공원,36109
943,2010.07,박물관은살아있다,0
944,2010.07,산방산,30660
945,2010.07,서귀포도립해양공원,26914
946,2010.07,서귀포자연휴양림,20785
947,2010.07,서복전시관,1003
948,2010.07,성산일출봉,118406
949,2010.07,소리섬박물관,0
950,2010.07,소인국테마파크,58134
951,2010.07,신영영화박물관,6272
952,2010.07,아프리카박물관,11859
953,2010.07,여미지식물원,52853
954,2010.07,이중섭미술관,13449
955,2010.07,익스트림 아일랜드,0
956,2010.07,일출랜드,32541
957,2010.07,정방폭포,48375
958,2010.07,제주민속촌박물관,29487
959,2010.07,제주조각공원,1928
960,2010.07,제주추사관,5575
961,2010.07,중문주상절리대,85649
962,2010.07,천제연폭포,52006
963,2010.07,천지연폭포,102167
964,2010.07,카멜리아힐,0
965,2010.07,테디베어뮤지엄,62620
966,2010.07,퍼시픽랜드,55046
967,2010.07,아쿠아플라넷,0
968,2010.07,화락원,0
969,2010.08,(주)제주미니미니랜드,30882
970,2010.08,국립제주박물관,47189
971,2010.08,도립미술관,0
972,2010.08,만장굴관광지,111229
973,2010.08,목석원,0
974,2010.08,민속자연사박물관,59543
975,2010.08,비자림,23435
976,2010.08,산굼부리,47949
977,2010.08,삼성혈,8451
978,2010.08,삼양선사유적지,0
979,2010.08,생각하는 정원,23964
980,2010.08,절물자연휴양림,93044
981,2010.08,제주도립 김창열미술관,0
982,2010.08,제주돌문화공원,19031
983,2010.08,제주러브랜드,48317
984,2010.08,제주목관아지,9805
985,2010.08,제주별빛누리공원,4631
986,2010.08,제주항일기념관,5320
987,2010.08,한라산국립공원,79202
988,2010.08,한림공원,96876
989,2010.08,항몽 유적지,7730
990,2010.08,해녀 박물관,13169
991,2010.08,감귤박물관,8582
992,2010.08,기당미술관,762
993,2010.08,마라해양도립공원,52986
994,2010.08,박물관은살아있다,0
995,2010.08,산방산,34911
996,2010.08,서귀포도립해양공원,33799
997,2010.08,서귀포자연휴양림,37568
998,2010.08,서복전시관,1047
999,2010.08,성산일출봉,123286
1000,2010.08,소리섬박물관,0
1001,2010.08,소인국테마파크,80001
1002,2010.08,신영영화박물관,8209
1003,2010.08,아프리카박물관,17277
1004,2010.08,여미지식물원,55613
1005,2010.08,이중섭미술관,16321
1006,2010.08,익스트림 아일랜드,0
1007,2010.08,일출랜드,39364
1008,2010.08,정방폭포,73270
1009,2010.08,제주민속촌박물관,42448
1010,2010.08,제주조각공원,3006
1011,2010.08,제주추사관,4959
1012,2010.08,중문주상절리대,114903
1013,2010.08,천제연폭포,69142
1014,2010.08,천지연폭포,147168
1015,2010.08,카멜리아힐,0
1016,2010.08,테디베어뮤지엄,90635
1017,2010.08,퍼시픽랜드,75817
1018,2010.08,아쿠아플라넷,0
1019,2010.08,화락원,0
1020,2010.09,(주)제주미니미니랜드,46183
1021,2010.09,국립제주박물관,22127
1022,2010.09,도립미술관,0
1023,2010.09,만장굴관광지,55885
1024,2010.09,목석원,0
1025,2010.09,민속자연사박물관,58069
1026,2010.09,비자림,15445
1027,2010.09,산굼부리,50030
1028,2010.09,삼성혈,6858
1029,2010.09,삼양선사유적지,0
1030,2010.09,생각하는 정원,15826
1031,2010.09,절물자연휴양림,52371
1032,2010.09,제주도립 김창열미술관,0
1033,2010.09,제주돌문화공원,38798
1034,2010.09,제주러브랜드,33712
1035,2010.09,제주목관아지,11267
1036,2010.09,제주별빛누리공원,2832
1037,2010.09,제주항일기념관,4580
1038,2010.09,한라산국립공원,80839
1039,2010.09,한림공원,67104
1040,2010.09,항몽 유적지,11371
1041,2010.09,해녀 박물관,9133
1042,2010.09,감귤박물관,5967
1043,2010.09,기당미술관,752
1044,2010.09,마라해양도립공원,23601
1045,2010.09,박물관은살아있다,0
1046,2010.09,산방산,46864
1047,2010.09,서귀포도립해양공원,21941
1048,2010.09,서귀포자연휴양림,10377
1049,2010.09,서복전시관,1543
1050,2010.09,성산일출봉,95864
1051,2010.09,소리섬박물관,0
1052,2010.09,소인국테마파크,59339
1053,2010.09,신영영화박물관,5996
1054,2010.09,아프리카박물관,8580
1055,2010.09,여미지식물원,44922
1056,2010.09,이중섭미술관,8908
1057,2010.09,익스트림 아일랜드,0
1058,2010.09,일출랜드,40440
1059,2010.09,정방폭포,48417
1060,2010.09,제주민속촌박물관,37022
1061,2010.09,제주조각공원,1917
1062,2010.09,제주추사관,2360
1063,2010.09,중문주상절리대,101649
1064,2010.09,천제연폭포,41268
1065,2010.09,천지연폭포,111202
1066,2010.09,카멜리아힐,0
1067,2010.09,테디베어뮤지엄,43654
1068,2010.09,퍼시픽랜드,46643
1069,2010.09,아쿠아플라넷,0
1070,2010.09,화락원,0
1071,2010.1,(주)제주미니미니랜드,27405
1072,2010.1,국립제주박물관,24284
1073,2010.1,도립미술관,0
1074,2010.1,만장굴관광지,51576
1075,2010.1,목석원,0
1076,2010.1,민속자연사박물관,72812
1077,2010.1,비자림,18701
1078,2010.1,산굼부리,124285
1079,2010.1,삼성혈,6787
1080,2010.1,삼양선사유적지,2460
1081,2010.1,생각하는 정원,18692
1082,2010.1,절물자연휴양림,31585
1083,2010.1,제주도립 김창열미술관,0
1084,2010.1,제주돌문화공원,30258
1085,2010.1,제주러브랜드,58832
1086,2010.1,제주목관아지,9719
1087,2010.1,제주별빛누리공원,2782
1088,2010.1,제주항일기념관,566
1089,2010.1,한라산국립공원,143679
1090,2010.1,한림공원,101898
1091,2010.1,항몽 유적지,10138
1092,2010.1,해녀 박물관,16108
1093,2010.1,감귤박물관,6885
1094,2010.1,기당미술관,746
1095,2010.1,마라해양도립공원,48562
1096,2010.1,박물관은살아있다,0
1097,2010.1,산방산,77477
1098,2010.1,서귀포도립해양공원,31253
1099,2010.1,서귀포자연휴양림,11739
1100,2010.1,서복전시관,2687
1101,2010.1,성산일출봉,156367
1102,2010.1,소리섬박물관,0
1103,2010.1,소인국테마파크,74184
1104,2010.1,신영영화박물관,7825
1105,2010.1,아프리카박물관,9050
1106,2010.1,여미지식물원,64229
1107,2010.1,이중섭미술관,8094
1108,2010.1,익스트림 아일랜드,0
1109,2010.1,일출랜드,66764
1110,2010.1,정방폭포,60389
1111,2010.1,제주민속촌박물관,48310
1112,2010.1,제주조각공원,4260
1113,2010.1,제주추사관,6161
1114,2010.1,중문주상절리대,143148
1115,2010.1,천제연폭포,45520
1116,2010.1,천지연폭포,150543
1117,2010.1,카멜리아힐,0
1118,2010.1,테디베어뮤지엄,42769
1119,2010.1,퍼시픽랜드,49485
1120,2010.1,아쿠아플라넷,0
1121,2010.1,화락원,0
1122,2010.11,(주)제주미니미니랜드,17932
1123,2010.11,국립제주박물관,24480
1124,2010.11,도립미술관,0
1125,2010.11,만장굴관광지,35966
1126,2010.11,목석원,0
1127,2010.11,민속자연사박물관,56273
1128,2010.11,비자림,14684
1129,2010.11,산굼부리,90276
1130,2010.11,삼성혈,5564
1131,2010.11,삼양선사유적지,4440
1132,2010.11,생각하는 정원,16430
1133,2010.11,절물자연휴양림,25762
1134,2010.11,제주도립 김창열미술관,0
1135,2010.11,제주돌문화공원,13846
1136,2010.11,제주러브랜드,65460
1137,2010.11,제주목관아지,7454
1138,2010.11,제주별빛누리공원,2518
1139,2010.11,제주항일기념관,275
1140,2010.11,한라산국립공원,130556
1141,2010.11,한림공원,72636
1142,2010.11,항몽 유적지,7842
1143,2010.11,해녀 박물관,18716
1144,2010.11,감귤박물관,6213
1145,2010.11,기당미술관,679
1146,2010.11,마라해양도립공원,43947
1147,2010.11,박물관은살아있다,0
1148,2010.11,산방산,64962
1149,2010.11,서귀포도립해양공원,17270
1150,2010.11,서귀포자연휴양림,5670
1151,2010.11,서복전시관,3184
1152,2010.11,성산일출봉,116916
1153,2010.11,소리섬박물관,0
1154,2010.11,소인국테마파크,53538
1155,2010.11,신영영화박물관,4942
1156,2010.11,아프리카박물관,6399
1157,2010.11,여미지식물원,48113
1158,2010.11,이중섭미술관,7282
1159,2010.11,익스트림 아일랜드,0
1160,2010.11,일출랜드,49148
1161,2010.11,정방폭포,33477
1162,2010.11,제주민속촌박물관,35629
1163,2010.11,제주조각공원,1852
1164,2010.11,제주추사관,4903
1165,2010.11,중문주상절리대,97910
1166,2010.11,천제연폭포,34169
1167,2010.11,천지연폭포,108308
1168,2010.11,카멜리아힐,0
1169,2010.11,테디베어뮤지엄,32485
1170,2010.11,퍼시픽랜드,33573
1171,2010.11,아쿠아플라넷,0
1172,2010.11,화락원,0
1173,2010.12,(주)제주미니미니랜드,13088
1174,2010.12,국립제주박물관,25049
1175,2010.12,도립미술관,0
1176,2010.12,만장굴관광지,31479
1177,2010.12,목석원,0
1178,2010.12,민속자연사박물관,43473
1179,2010.12,비자림,7141
1180,2010.12,산굼부리,31300
1181,2010.12,삼성혈,3953
1182,2010.12,삼양선사유적지,3252
1183,2010.12,생각하는 정원,11452
1184,2010.12,절물자연휴양림,11004
1185,2010.12,제주도립 김창열미술관,0
1186,2010.12,제주돌문화공원,6717
1187,2010.12,제주러브랜드,51431
1188,2010.12,제주목관아지,5502
1189,2010.12,제주별빛누리공원,1541
1190,2010.12,제주항일기념관,248
1191,2010.12,한라산국립공원,55258
1192,2010.12,한림공원,39964
1193,2010.12,항몽 유적지,6272
1194,2010.12,해녀 박물관,18210
1195,2010.12,감귤박물관,6222
1196,2010.12,기당미술관,679
1197,2010.12,마라해양도립공원,11482
1198,2010.12,박물관은살아있다,0
1199,2010.12,산방산,48203
1200,2010.12,서귀포도립해양공원,8420
1201,2010.12,서귀포자연휴양림,2560
1202,2010.12,서복전시관,2091
1203,2010.12,성산일출봉,76590
1204,2010.12,소리섬박물관,0
1205,2010.12,소인국테마파크,37016
1206,2010.12,신영영화박물관,4829
1207,2010.12,아프리카박물관,7372
1208,2010.12,여미지식물원,40596
1209,2010.12,이중섭미술관,8172
1210,2010.12,익스트림 아일랜드,0
1211,2010.12,일출랜드,28697
1212,2010.12,정방폭포,23033
1213,2010.12,제주민속촌박물관,20990
1214,2010.12,제주조각공원,1210
1215,2010.12,제주추사관,3192
1216,2010.12,중문주상절리대,64579
1217,2010.12,천제연폭포,23991
1218,2010.12,천지연폭포,69016
1219,2010.12,카멜리아힐,0
1220,2010.12,테디베어뮤지엄,34137
1221,2010.12,퍼시픽랜드,41653
1222,2010.12,아쿠아플라넷,0
1223,2010.12,화락원,0
1224,2011.01,(주)제주미니미니랜드,8260
1225,2011.01,국립제주박물관,33354
1226,2011.01,도립미술관,0
1227,2011.01,만장굴관광지,39447
1228,2011.01,목석원,0
1229,2011.01,민속자연사박물관,48319
1230,2011.01,비자림,5191
1231,2011.01,산굼부리,18648
1232,2011.01,삼성혈,5673
1233,2011.01,삼양선사유적지,3222
1234,2011.01,생각하는 정원,11509
1235,2011.01,절물자연휴양림,15278
1236,2011.01,제주도립 김창열미술관,0
1237,2011.01,제주돌문화공원,4719
1238,2011.01,제주러브랜드,36050
1239,2011.01,제주목관아지,4856
1240,2011.01,제주별빛누리공원,1711
1241,2011.01,제주항일기념관,3993
1242,2011.01,한라산국립공원,73932
1243,2011.01,한림공원,42652
1244,2011.01,항몽 유적지,6193
